Land;Bundesland;Stadt;Adresse;Wärmebedarf;Gebäudetyp;Subtyp;WW_Anteil;Typ_Heizflächen;VLT_max;Steigung_Heizkurve;RLT_max;Normaußentemperatur;UTM_X;UTM_Y
;;;;;;;;;;;;;499108.07663798315;5667046.428516609
;;;;;;;;;;;;;498942.47032575705;5666903.667809423
;;;;;;;;;;;;;498059.8686426659;5667177.662048949
;;;;;;;;;;;;;498258.70020065136;5666913.533747596
;;;;;;;;;;;;;498824.8857604243;5665935.668483563
;;;;;;;;;;;;;498949.5027963505;5666762.243527199
;;;;;;;;;;;;;498316.6437875907;5666421.074088497
;;;;;;;;;;;;;498489.5864009945;5667240.770198812
;;;;;;;;;;;;;498440.6278411378;5666697.026199069
;;;;;;;;;;;;;499222.97847348126;5665918.018842843
;;;;;;;;;;;;;499268.90397092357;5666515.470210092
;;;;;;;;;;;;;497854.5866549299;5666491.352945787
;;;;;;;;;;;;;499247.28155990795;5666039.579722725
;;;;;;;;;;;;;499140.0585549127;5666498.6093596285
;;;;;;;;;;;;;498727.2952768028;5666444.480031781
;;;;;;;;;;;;;498355.96196659096;5666427.8813135605
;;;;;;;;;;;;;498228.6449305706;5666825.046568529
;;;;;;;;;;;;;498654.8952360218;5666623.824946779
;;;;;;;;;;;;;498626.74581376236;5666042.896640205
;;;;;;;;;;;;;498639.33260047657;5667150.980419904
;;;;;;;;;;;;;498215.35242782783;5666665.659495786
;;;;;;;;;;;;;499290.45653185685;5666026.512669681
;;;;;;;;;;;;;498449.71141825226;5666314.833009425
;;;;;;;;;;;;;497940.41647209675;5666449.506201109
;;;;;;;;;;;;;498912.8223802373;5666792.547689952
;;;;;;;;;;;;;498692.5108643708;5667190.818927859
;;;;;;;;;;;;;498828.6499515487;5666386.696820096
;;;;;;;;;;;;;498471.2855824403;5666313.266065322
;;;;;;;;;;;;;499086.5362773297;5667165.160089423
;;;;;;;;;;;;;498164.37979314296;5666614.321963539
;;;;;;;;;;;;;498998.4440644115;5667138.422831086
;;;;;;;;;;;;;497853.09758523473;5666296.722449689
;;;;;;;;;;;;;498949.6227349639;5666864.52864694
;;;;;;;;;;;;;498453.1204555706;5666378.156039878
;;;;;;;;;;;;;498629.2215845337;5666417.821040598
;;;;;;;;;;;;;499137.57891474257;5666379.006980798
;;;;;;;;;;;;;498073.44803734816;5667204.4626919655
;;;;;;;;;;;;;498752.1807416968;5666422.125947731
;;;;;;;;;;;;;498915.615879263;5665934.24469264
;;;;;;;;;;;;;498703.4036714584;5666088.066630905
;;;;;;;;;;;;;498352.62042180466;5666744.764822966
;;;;;;;;;;;;;498089.547950463;5667275.0606468385
;;;;;;;;;;;;;499096.9481547833;5665894.7261953205
;;;;;;;;;;;;;498190.19552816974;5667238.892632936
;;;;;;;;;;;;;498143.80384721956;5666005.544093139
;;;;;;;;;;;;;498516.47127659083;5666676.207450406
;;;;;;;;;;;;;498880.3441283886;5666389.993753387
;;;;;;;;;;;;;498689.7548517893;5666314.195718239
;;;;;;;;;;;;;498341.09397180704;5666838.017167527
;;;;;;;;;;;;;498670.36234946706;5666958.249509574
;;;;;;;;;;;;;498449.80938558147;5667223.8578122705
;;;;;;;;;;;;;499160.4924181933;5666996.037709577
;;;;;;;;;;;;;498005.06724092475;5666389.29301439
;;;;;;;;;;;;;499020.54077466275;5666318.5476785125
;;;;;;;;;;;;;498767.38961304363;5666752.634370544
;;;;;;;;;;;;;498448.20938589005;5666214.10380833
;;;;;;;;;;;;;498928.4716820788;5667213.626655878
;;;;;;;;;;;;;498042.78666083125;5667066.041805355
;;;;;;;;;;;;;498021.7233338459;5666693.762678223
;;;;;;;;;;;;;497865.3889569283;5666882.369192106
;;;;;;;;;;;;;498176.6106439512;5665994.060394458
;;;;;;;;;;;;;499270.55394501;5666658.359586478
;;;;;;;;;;;;;498186.27256913873;5666321.581944653
;;;;;;;;;;;;;498192.37554901914;5666365.375769696
;;;;;;;;;;;;;498649.67734358954;5667373.4127059765
;;;;;;;;;;;;;498327.23669549124;5666133.181453027
;;;;;;;;;;;;;498970.8329992251;5667026.183666648
;;;;;;;;;;;;;497937.19125976245;5666314.1677941745
;;;;;;;;;;;;;498843.12805753015;5666306.518600182
;;;;;;;;;;;;;498597.7768470782;5666593.643249822
;;;;;;;;;;;;;498443.398889333;5666720.846642566
;;;;;;;;;;;;;498266.5805117401;5666037.4111427935
;;;;;;;;;;;;;497959.36668867973;5666633.075918806
;;;;;;;;;;;;;499258.08756648796;5666038.425566506
;;;;;;;;;;;;;498319.2926668103;5667298.1800324125
;;;;;;;;;;;;;499071.9373445748;5666336.076890872
;;;;;;;;;;;;;497969.0994847622;5666280.711153668
;;;;;;;;;;;;;498687.3830322779;5666040.347423799
;;;;;;;;;;;;;498249.03789267637;5666197.94823677
;;;;;;;;;;;;;498854.36512657785;5667298.466592602
;;;;;;;;;;;;;499183.9480881519;5667281.816652403
;;;;;;;;;;;;;498082.57349553244;5666075.504311002
;;;;;;;;;;;;;498890.3155849854;5667163.662686689
;;;;;;;;;;;;;498130.4884414332;5666872.8170906985
;;;;;;;;;;;;;498150.1580644283;5666262.286412555
;;;;;;;;;;;;;497944.55752442393;5667007.451094848
;;;;;;;;;;;;;498636.930650706;5667011.7586437715
;;;;;;;;;;;;;498104.0614744177;5667237.789313546
;;;;;;;;;;;;;498730.3691593113;5666163.421975587
;;;;;;;;;;;;;498919.13194575126;5667262.041659842
;;;;;;;;;;;;;498922.8002019167;5667062.945201166
;;;;;;;;;;;;;498855.19590752356;5666164.345173448
;;;;;;;;;;;;;498879.8002006023;5667255.986192079
;;;;;;;;;;;;;498705.6167128714;5665968.226210855
;;;;;;;;;;;;;498699.6497390002;5667343.82326091
;;;;;;;;;;;;;499017.104841044;5666244.158989119
;;;;;;;;;;;;;499189.1811747144;5666595.160477653
;;;;;;;;;;;;;499067.18736302154;5666940.194535017
;;;;;;;;;;;;;498041.7141248809;5667090.404728896
;;;;;;;;;;;;;498346.77650196425;5666704.050716914
;;;;;;;;;;;;;499093.3333907272;5667363.339774796
;;;;;;;;;;;;;498348.498487578;5667058.093362476
;;;;;;;;;;;;;498567.09298927296;5666247.136360841
;;;;;;;;;;;;;498155.8119161449;5666134.1157782
;;;;;;;;;;;;;498694.563040127;5666491.814679145
;;;;;;;;;;;;;498356.385087007;5666036.3646859955
;;;;;;;;;;;;;498455.8924654341;5666582.902926248
;;;;;;;;;;;;;498030.0865160915;5666714.273515541
;;;;;;;;;;;;;497917.96062957443;5666972.984646129
;;;;;;;;;;;;;498010.8018448773;5666716.411570528
;;;;;;;;;;;;;499187.9599010178;5667021.22702934
;;;;;;;;;;;;;498924.88754967693;5666856.029963445
;;;;;;;;;;;;;498321.49719879497;5666835.140892333
;;;;;;;;;;;;;498710.7230755751;5667097.096110061
;;;;;;;;;;;;;498601.99284839665;5666573.424759301
;;;;;;;;;;;;;497949.8273243373;5665978.656920043
;;;;;;;;;;;;;498003.68618614704;5667022.575641595
;;;;;;;;;;;;;498215.6599454671;5666078.895128346
;;;;;;;;;;;;;498552.4757902851;5666091.223465175
;;;;;;;;;;;;;498606.2577248345;5666383.216398982
;;;;;;;;;;;;;499270.0637685836;5666345.591253048
;;;;;;;;;;;;;497848.51975404826;5666419.278364416
;;;;;;;;;;;;;498579.43374712573;5666740.549384021
;;;;;;;;;;;;;498734.80670534336;5667184.941348676
;;;;;;;;;;;;;498826.9528922957;5667075.299524267
;;;;;;;;;;;;;498456.2550341888;5666968.575655404
;;;;;;;;;;;;;498640.11791350745;5666515.798203399
;;;;;;;;;;;;;499157.41567821347;5666789.237319218
;;;;;;;;;;;;;498667.2478948124;5666571.899915739
;;;;;;;;;;;;;499199.13271731714;5666318.489978399
;;;;;;;;;;;;;498366.458877441;5666166.517219909
;;;;;;;;;;;;;499263.3892106615;5666244.476074362
;;;;;;;;;;;;;498827.1321154651;5666713.88042817
;;;;;;;;;;;;;498775.81377276627;5666933.089484253
;;;;;;;;;;;;;498833.1130041662;5665967.8611577805
;;;;;;;;;;;;;499201.2287658958;5667110.795293937
;;;;;;;;;;;;;498162.00499744876;5666088.315051169
;;;;;;;;;;;;;498567.8745401696;5665939.4204882
;;;;;;;;;;;;;498473.6500160742;5666573.242645585
;;;;;;;;;;;;;498057.79263062705;5666948.082552456
;;;;;;;;;;;;;498330.6620264448;5666918.37668344
;;;;;;;;;;;;;499204.7552237035;5666842.289556761
;;;;;;;;;;;;;498782.25219711685;5666533.06071182
;;;;;;;;;;;;;498816.48759915656;5666616.654978219
;;;;;;;;;;;;;498592.0316398963;5666024.798258571
;;;;;;;;;;;;;498544.82280014496;5666707.7874639565
;;;;;;;;;;;;;499013.4493733908;5666307.310658262
;;;;;;;;;;;;;498514.2393340021;5666719.727799376
;;;;;;;;;;;;;498014.0465728662;5667003.37364641
;;;;;;;;;;;;;498916.5423065341;5666805.0832034275
;;;;;;;;;;;;;498132.28099931835;5666331.758003707
;;;;;;;;;;;;;498127.3624573507;5666379.879314532
;;;;;;;;;;;;;499037.5501574096;5667093.268731769
;;;;;;;;;;;;;498971.4516796254;5666939.127038737
;;;;;;;;;;;;;498066.88645131525;5666880.53169145
;;;;;;;;;;;;;497853.2686737485;5666092.441717996
;;;;;;;;;;;;;497992.37026966165;5667010.948851997
;;;;;;;;;;;;;498929.9896424199;5666996.748575526
;;;;;;;;;;;;;499068.2826943297;5666821.620033969
;;;;;;;;;;;;;498869.5836859928;5666662.411521584
;;;;;;;;;;;;;497843.34442991647;5666605.474128002
;;;;;;;;;;;;;498362.8024576079;5666835.51985694
;;;;;;;;;;;;;497893.5370871143;5667124.930027535
;;;;;;;;;;;;;498978.07813254546;5667027.547170753
;;;;;;;;;;;;;497850.764556872;5666839.788131392
;;;;;;;;;;;;;498931.9931989713;5666834.849019168
;;;;;;;;;;;;;497964.53686030285;5666118.656827417
;;;;;;;;;;;;;498799.026507932;5666403.783200723
;;;;;;;;;;;;;497859.1364234354;5666457.6766700065
;;;;;;;;;;;;;499190.6233777044;5665939.925459749
;;;;;;;;;;;;;498282.83483659214;5666621.209391761
;;;;;;;;;;;;;497965.69389017625;5666608.154201806
;;;;;;;;;;;;;497972.4914394277;5667348.56714224
;;;;;;;;;;;;;498345.14691390336;5665966.457523094
;;;;;;;;;;;;;498397.6289114882;5666459.723907986
;;;;;;;;;;;;;499184.08707647794;5666116.84334008
;;;;;;;;;;;;;498492.7089046642;5665975.736398651
;;;;;;;;;;;;;498228.23989889625;5667079.150110422
;;;;;;;;;;;;;498399.1299462852;5666267.074474733
;;;;;;;;;;;;;498977.80763026373;5666254.859014465
;;;;;;;;;;;;;497849.4525797855;5666757.749462512
;;;;;;;;;;;;;499280.0600588417;5667147.37158057
;;;;;;;;;;;;;497927.11331894266;5666347.721680195
;;;;;;;;;;;;;497846.8052462213;5666786.900269098
;;;;;;;;;;;;;498350.6918990115;5666598.790145401
;;;;;;;;;;;;;498033.2893539127;5666001.63536656
;;;;;;;;;;;;;499143.9587251582;5665903.514652732
;;;;;;;;;;;;;498213.71766256954;5667178.377089274
;;;;;;;;;;;;;498127.3936532724;5665997.601296932
;;;;;;;;;;;;;498391.11978016206;5667006.400554603
;;;;;;;;;;;;;499074.75185757765;5666822.820555005
;;;;;;;;;;;;;498214.9825356811;5666610.634985667
;;;;;;;;;;;;;498330.2808558172;5666164.88511788
;;;;;;;;;;;;;499272.0105441323;5667078.4302636655
;;;;;;;;;;;;;498934.9553954317;5666427.576254593
;;;;;;;;;;;;;499005.63298292056;5667056.336705044
;;;;;;;;;;;;;498889.0136729373;5666922.984444927
;;;;;;;;;;;;;497969.25428080634;5666842.885420672
;;;;;;;;;;;;;498788.07219618105;5666830.395638371
;;;;;;;;;;;;;498198.7855729556;5665949.42796604
;;;;;;;;;;;;;498239.1284922767;5667143.215397583
;;;;;;;;;;;;;499109.00803096785;5666134.148025305
;;;;;;;;;;;;;497948.6799019273;5666520.573186096
;;;;;;;;;;;;;499297.2377485628;5666544.339051754
;;;;;;;;;;;;;498570.05652280897;5667138.644891296
;;;;;;;;;;;;;498045.02063140506;5667140.757398381
;;;;;;;;;;;;;498174.83563726535;5667251.5455694785
;;;;;;;;;;;;;498305.4881395844;5666244.56332322
;;;;;;;;;;;;;499169.5995224088;5666451.595201851
